age,annual_income,gender,city_tier,website_visits_last_30d,pages_per_visit,avg_session_duration_min,cart_additions_last_30d,previous_purchases,email_opened,email_clicked,sms_clicked,ad_clicked,campaign_channel,campaign_type,discount_percentage,product_price,days_since_last_purchase,loyalty_member,converted
23,19805,Female,Tier 2,10,4.98,4.9,2,2,0,0,0,0,Social,Discount,25,58.05,53,0,1
49,52023,Female,Tier 2,6,2.63,3.16,1,1,1,1,0,0,Email,Retargeting,20,38.47,54,0,0
21,78507,Female,Tier 1,9,5.16,6.6,3,6,0,0,0,0,Search Ads,New Arrival,10,45.34,96,0,0
28,53359,Male,Tier 1,9,5.13,5.25,1,2,0,0,0,0,SMS,New Arrival,25,115.82,20,1,1
34,18000,Female,Tier 1,8,4.29,4.96,1,3,1,0,1,0,Email,Retargeting,0,45,55,0,0
55,46029,Female,Tier 3,6,5.36,4.66,4,2,0,0,0,1,Search Ads,Seasonal,10,40.48,22,1,0
41,72868,Female,Tier 3,6,3.26,5.48,0,3,1,0,0,0,SMS,Discount,15,104.25,51,0,0
22,64825,Male,Tier 1,5,6.06,4.96,2,3,1,0,0,0,Email,Discount,0,135.33,140,0,1
69,39882,Male,Tier 1,9,4.24,6.53,0,2,0,0,0,1,Search Ads,New Arrival,15,145.64,54,0,0
51,44825,Male,Tier 1,5,3.72,6.98,0,3,1,1,0,0,SMS,Retargeting,15,77.53,53,0,1
23,47607,Female,Tier 1,2,5.71,4.76,2,2,1,0,0,1,Search Ads,New Arrival,30,10,88,1,1
39,43071,Male,Tier 2,7,3,9.5,1,4,0,0,0,0,Search Ads,Seasonal,15,75.65,38,0,1
28,18466,Female,Tier 1,5,1,4.36,0,1,1,0,0,0,Email,Retargeting,10,118.09,103,0,0
65,68745,Female,Tier 3,7,2.13,5.54,2,0,0,0,0,0,Social,New Arrival,20,49.85,668,0,0
33,77627,Female,Tier 1,5,6.15,2.26,1,4,0,0,1,0,SMS,Discount,10,64.46,92,1,0
50,27668,Female,Tier 3,6,4.37,5.29,4,2,0,0,0,1,Social,Discount,15,90.93,140,0,1
26,77389,Male,Tier 2,5,4.26,5.09,2,1,0,0,0,0,Email,New Arrival,0,117.39,95,1,0
23,53146,Male,Tier 2,11,5.37,5.4,1,1,0,0,0,0,Social,Seasonal,10,52.47,92,0,0
33,77052,Male,Tier 2,8,4.44,7.45,5,3,1,0,0,0,Search Ads,Retargeting,15,113.98,86,1,1
46,55683,Female,Tier 2,6,3.59,8.86,2,2,0,0,0,0,Search Ads,New Arrival,20,103.03,7,1,0
20,57440,Male,Tier 2,10,3.34,7.72,3,3,0,0,0,1,Email,Retargeting,0,74.04,68,0,1
37,61704,Female,Tier 2,2,2.24,5.29,2,1,0,0,0,0,Email,Discount,20,104.96,157,1,0
53,40779,Male,Tier 2,12,2.4,5.89,1,0,0,0,0,0,SMS,Discount,25,112.03,560,0,0
36,76504,Male,Tier 3,6,4.26,8.55,2,3,1,0,0,0,Email,Discount,10,131.46,120,1,0
43,34815,Male,Tier 2,5,3.77,3.5,1,0,0,0,0,0,SMS,Seasonal,20,127.2,480,1,0
20,47763,Female,Tier 2,10,4.73,7.07,3,1,0,0,0,1,Search Ads,Seasonal,5,47.63,138,1,0
36,64437,Female,Tier 3,4,3.87,3.72,1,3,1,1,0,0,Email,Retargeting,15,96.17,106,1,0
37,45834,Male,Tier 1,6,2.4,7.79,2,5,0,0,0,0,SMS,New Arrival,20,80.55,132,0,0
49,68996,Female,Tier 1,8,4.37,5.23,1,3,0,0,0,0,Social,Retargeting,10,92.86,24,0,0
24,79766,Male,Tier 1,9,4.28,3.74,1,2,1,1,0,0,Email,Discount,0,83.21,85,0,0
69,73226,Female,Tier 2,8,4.03,4.18,2,2,0,0,1,0,Email,Retargeting,15,86.68,82,0,0
58,20150,Female,Tier 3,5,4.24,4.5,2,1,0,0,0,0,Search Ads,New Arrival,25,81.43,154,1,0
50,57265,Male,Tier 1,4,6.95,7.41,0,4,0,0,0,0,Email,Discount,5,63.09,72,0,0
57,73516,Female,Tier 2,6,2.21,8.18,2,2,0,0,1,1,Social,Discount,0,89.11,23,0,1
56,31299,Male,Tier 2,12,2.56,4.7,3,4,0,0,0,1,Email,Retargeting,20,109.47,9,0,0
35,68025,Female,Tier 1,5,1.45,3.76,1,2,0,1,0,0,Social,Retargeting,10,76.2,25,0,0
57,67014,Male,Tier 2,13,4.14,9.56,3,1,0,0,0,0,Email,Discount,10,66.3,32,1,1
18,33182,Female,Tier 3,7,1.1,7.14,0,6,0,0,0,0,Email,Seasonal,0,88.21,135,0,0
28,70016,Male,Tier 1,3,4.34,3.95,1,3,0,0,0,0,Email,Seasonal,0,93.09,97,1,0
45,59909,Female,Tier 2,6,3.92,6.22,0,4,1,1,0,0,Email,Retargeting,15,61.15,62,0,1
42,66707,Female,Tier 2,6,3.14,4.68,0,0,0,0,0,0,Search Ads,Retargeting,15,69.73,580,1,0
67,37606,Female,Tier 1,3,4.71,2.93,0,6,0,0,1,0,SMS,Discount,10,48.01,163,0,0
40,57702,Female,Tier 1,10,4.44,4.88,2,3,0,0,0,1,Search Ads,Seasonal,15,91.83,86,0,0
48,24312,Female,Tier 3,6,6.41,2.76,2,5,0,0,0,0,Search Ads,Discount,10,71.99,58,1,1
47,18000,Male,Tier 1,6,4.92,4.54,3,2,0,0,0,0,Email,Discount,20,123.13,29,0,1
59,57535,Male,Tier 1,10,3.91,4.73,1,0,0,0,0,0,Search Ads,Retargeting,25,97.59,626,1,0
52,74811,Male,Tier 1,8,1,4.42,3,2,0,0,0,1,Social,New Arrival,20,102.63,56,0,0
24,59553,Female,Tier 2,7,5.39,7.32,1,0,0,0,0,0,Social,Seasonal,0,86.7,552,0,0
33,53858,Male,Tier 2,5,5.41,6.31,1,3,0,0,0,1,Search Ads,New Arrival,0,108.41,115,0,0
43,51624,Female,Tier 2,8,5.99,4.22,2,1,0,0,0,0,Email,Discount,15,33.26,63,1,1
65,38034,Female,Tier 1,7,1,6.15,1,0,0,0,0,0,Email,Seasonal,25,81.4,389,0,0
69,51007,Male,Tier 3,12,4.31,8.11,1,2,0,0,0,0,Email,New Arrival,10,72.6,47,0,1
66,62590,Male,Tier 1,4,4.99,3.84,2,0,0,0,0,0,Search Ads,New Arrival,25,116.33,509,1,0
19,47166,Male,Tier 1,3,5.8,2.87,0,1,0,0,0,0,Email,New Arrival,5,43.68,15,1,0
18,68511,Male,Tier 1,8,4.9,3.33,1,1,0,1,0,0,Search Ads,Seasonal,0,88.73,120,0,1
65,58528,Male,Tier 1,4,4.09,6.25,0,1,0,0,0,0,Email,Discount,25,120.66,57,0,0
29,60706,Male,Tier 3,12,2.47,8.48,1,3,0,0,0,0,Social,Discount,5,79.23,135,1,0
22,70996,Female,Tier 3,6,3.82,7.2,3,2,0,1,0,0,Social,New Arrival,15,79.06,102,0,0
54,45518,Female,Tier 1,13,4.58,8.07,1,3,0,0,0,1,Search Ads,Seasonal,10,90.49,18,1,0
49,66869,Male,Tier 3,2,5.17,1.1,1,6,0,0,0,0,Email,Discount,5,75.73,82,0,1
26,48043,Male,Tier 2,5,1.62,3.83,0,5,1,0,0,0,Email,Discount,15,94.3,6,0,1
58,61111,Male,Tier 3,3,4.44,3.26,3,1,0,0,0,0,Search Ads,Retargeting,30,115.44,43,0,0
52,43376,Female,Tier 1,9,1.79,6.62,0,1,1,0,0,0,Search Ads,Retargeting,20,91.86,41,0,0
36,38607,Female,Tier 2,11,4.4,5.1,0,3,1,1,0,0,Email,New Arrival,10,81.49,76,1,1
65,56654,Male,Tier 1,4,2.28,0.5,4,1,0,0,0,0,Social,Seasonal,20,105.94,51,0,1
33,21066,Male,Tier 3,7,1.84,7.02,2,3,1,1,0,0,Email,Discount,5,127.98,61,0,1
20,49667,Female,Tier 1,2,6.72,7.84,1,0,0,0,0,0,Social,New Arrival,15,62.75,273,1,0
37,26085,Female,Tier 2,8,1.93,9.52,1,2,1,0,0,0,Search Ads,New Arrival,15,139.17,19,1,1
41,69026,Male,Tier 1,3,3.04,5.83,2,3,0,0,0,0,Search Ads,Discount,10,64.82,121,0,0
50,73902,Female,Tier 1,4,3.97,6.74,2,2,1,0,0,0,SMS,Discount,20,93.42,21,0,0
41,39449,Male,Tier 2,4,1,3.22,4,1,0,0,0,0,Email,Discount,5,91.96,80,0,0
69,62710,Male,Tier 3,15,5.18,2.22,2,2,0,0,0,0,Social,Discount,15,93.72,163,0,0
28,71184,Female,Tier 2,6,2.95,7.99,0,0,0,0,0,0,Search Ads,Retargeting,25,32.84,762,1,0
66,71244,Female,Tier 3,8,2.47,6.59,1,1,1,1,0,0,Search Ads,Retargeting,5,44.88,54,0,0
25,58860,Male,Tier 1,4,5.39,8,1,2,0,0,1,0,SMS,New Arrival,10,70.16,106,1,0
53,68217,Female,Tier 2,14,2,4.99,4,1,0,0,0,0,Email,Discount,20,62.3,83,1,1
55,43312,Male,Tier 1,8,4.67,10.24,3,4,1,1,0,0,Email,New Arrival,20,97.47,26,0,1
57,56496,Female,Tier 1,6,4.04,6.13,1,1,0,0,0,0,Search Ads,Seasonal,10,117.8,169,0,1
37,46592,Female,Tier 2,9,4.09,3.99,3,3,1,1,0,1,Social,Retargeting,10,20.32,140,0,1
52,41792,Female,Tier 2,5,3.92,4.86,0,3,0,0,0,0,Social,Retargeting,20,47.18,5,0,0
65,55649,Female,Tier 2,7,4.19,2.29,1,0,0,0,0,0,Email,Discount,10,65.69,205,1,0
42,61256,Male,Tier 2,6,1,3.62,2,3,1,0,0,0,Email,Discount,20,47.87,133,1,1
52,75943,Female,Tier 2,8,2.69,4.73,3,3,0,0,0,1,Search Ads,Discount,5,71.52,166,1,1
42,59773,Female,Tier 1,3,2.63,8.6,5,6,1,0,0,1,Search Ads,New Arrival,10,55.75,82,0,0
46,66555,Female,Tier 1,7,5.66,5.37,2,3,0,0,0,0,SMS,Retargeting,20,96.18,6,1,1
35,66759,Male,Tier 2,8,4.24,7.67,1,2,0,0,0,0,SMS,Retargeting,15,162.93,1,1,1
63,103376,Female,Tier 1,9,4.02,5.3,1,5,0,0,0,0,Search Ads,Retargeting,0,55.8,75,0,0
35,22419,Female,Tier 1,4,6.78,3.45,2,1,1,0,0,0,Email,Seasonal,10,119.1,126,0,0
19,42617,Male,Tier 1,13,1,6.59,2,0,0,0,0,1,Search Ads,Discount,10,160.53,771,1,0
52,81533,Female,Tier 2,5,6.12,3.81,0,1,1,1,0,0,Email,Seasonal,5,61.31,90,0,0
33,48664,Male,Tier 1,6,4.02,4.71,1,3,1,0,0,0,Search Ads,Retargeting,0,146.2,167,0,0
58,70944,Male,Tier 2,4,2.87,9.56,4,1,0,0,0,0,Social,Discount,0,55.1,49,1,0
53,59140,Female,Tier 2,1,3.2,6.71,1,1,0,0,1,1,SMS,Retargeting,30,118.49,82,0,1
50,92894,Female,Tier 1,9,3.25,3.86,3,2,0,0,0,1,Social,New Arrival,20,57.26,37,1,1
21,34965,Female,Tier 2,6,6.25,6.96,2,1,0,0,0,1,Email,New Arrival,25,25.51,90,0,0
50,76992,Male,Tier 2,11,4.36,3.62,1,2,0,0,0,0,Email,Discount,5,112.4,1,1,0
31,86492,Female,Tier 2,8,5.03,1.99,2,3,0,0,0,0,SMS,New Arrival,15,96.82,37,1,0
38,36740,Male,Tier 2,6,2.89,7.68,1,2,0,0,0,0,Social,Discount,0,78.73,19,0,0
65,69092,Male,Tier 1,10,4.17,6.09,0,3,0,0,0,0,Email,Discount,0,31.5,165,0,0
37,37621,Male,Tier 2,5,5.36,5.11,2,2,0,0,1,0,SMS,Seasonal,15,120.57,114,0,0
25,55543,Female,Tier 1,5,5.69,2.17,2,0,1,0,0,0,Email,Retargeting,20,113.65,747,0,0
24,50381,Female,Tier 3,5,1.99,4.87,3,3,0,1,0,0,Social,New Arrival,0,26.24,67,1,0
20,18000,Female,Tier 3,5,5.21,5.88,0,1,0,1,0,0,Search Ads,New Arrival,10,87.69,35,1,0
34,62636,Female,Tier 2,7,3.78,3.17,2,3,1,0,0,0,Email,Seasonal,0,97.39,84,0,1
50,57580,Male,Tier 1,3,4.55,5.58,1,2,0,0,0,0,Email,Discount,10,46.74,26,1,0
65,81623,Female,Tier 1,8,3.21,8.6,0,3,0,0,0,0,Social,New Arrival,15,110.99,174,0,0
29,66001,Male,Tier 1,5,6.29,5.95,0,2,0,0,1,0,SMS,Retargeting,10,155.83,163,0,0
68,96236,Female,Tier 1,8,4.39,6.67,2,1,0,0,0,1,Social,Discount,15,113.13,22,0,0
39,56927,Male,Tier 1,4,3.12,4.62,1,1,0,0,0,1,Email,Retargeting,15,133.46,142,0,0
39,53100,Female,Tier 2,6,3.27,3.4,1,4,1,0,0,0,Social,New Arrival,10,107.89,157,0,1
63,51682,Female,Tier 1,19,5.29,4.38,3,2,0,0,0,0,SMS,New Arrival,10,46.9,159,1,1
47,47087,Female,Tier 3,5,5.08,7.61,2,6,0,0,0,0,Email,Retargeting,15,105.98,17,1,1
55,18000,Female,Tier 1,6,4.12,5.31,2,3,0,0,0,0,Social,Seasonal,10,41.4,151,0,0
55,51036,Male,Tier 3,6,3.42,5.1,2,5,0,0,0,0,Search Ads,Seasonal,20,65,59,0,0
62,18000,Female,Tier 3,3,5.43,4.49,0,7,1,0,0,0,Email,Discount,5,72.81,164,0,1
68,63137,Male,Tier 2,3,3.21,2.96,1,2,0,0,0,1,Social,Discount,25,69.41,89,0,1
25,32679,Female,Tier 2,7,3.14,8.23,3,3,1,0,0,0,Email,New Arrival,10,56.34,59,1,0
44,38902,Female,Tier 1,10,7.79,5.08,2,4,1,0,0,0,Search Ads,Retargeting,20,72.51,80,1,1
44,42951,Male,Tier 2,7,4.57,4.44,2,2,1,0,0,0,Email,New Arrival,25,76.4,130,1,1
51,51311,Female,Tier 1,9,3.88,5.66,0,1,1,1,0,0,Email,Seasonal,25,118.7,90,0,0
38,55124,Female,Tier 1,11,3.33,4.44,3,3,0,0,0,0,Search Ads,Discount,15,92.89,122,1,1
47,74521,Male,Tier 2,7,3.68,6.13,2,1,0,0,1,1,SMS,Discount,10,109.84,12,0,1
50,44604,Female,Tier 1,6,5.87,4.13,3,1,0,0,0,0,Social,Discount,15,73.01,10,0,0
45,63643,Male,Tier 2,9,5.24,5.75,0,3,0,0,0,1,Search Ads,Retargeting,5,109.03,120,1,0
64,104156,Female,Tier 1,2,3.03,5.39,4,2,0,0,1,0,Social,New Arrival,20,22.23,2,0,1
50,61792,Female,Tier 1,3,3.5,9.21,0,1,1,0,0,0,Social,Discount,20,41.64,16,0,0
22,51751,Female,Tier 1,6,2.03,9.32,1,4,0,0,0,1,SMS,Retargeting,20,110.3,164,0,0
65,40975,Female,Tier 1,8,4.39,7.07,0,0,0,0,0,0,Search Ads,New Arrival,15,62.2,814,0,0
36,51502,Male,Tier 1,9,1,5.32,4,0,1,1,0,0,Email,Discount,15,83.25,868,0,0
21,39048,Female,Tier 1,10,1.69,7.11,1,1,1,0,0,0,Search Ads,Discount,5,10,36,1,1
52,59836,Male,Tier 1,8,4.14,7.04,0,4,1,0,0,0,Social,Seasonal,20,68.56,134,0,1
66,56864,Female,Tier 3,7,1,4.56,1,2,0,0,1,0,Social,Seasonal,15,42.55,105,0,0
34,18000,Female,Tier 1,7,7.43,2.2,1,3,0,0,0,0,Email,Discount,15,59.63,101,1,1
61,54666,Male,Tier 2,7,2.67,1.69,5,4,0,0,0,0,Email,Discount,25,83.69,95,1,1
45,74371,Male,Tier 1,4,4.73,5.26,2,0,0,0,0,0,SMS,Retargeting,20,83.07,284,1,0
47,47816,Female,Tier 3,10,5.9,4.49,2,3,1,0,0,1,Search Ads,Retargeting,15,72.75,130,0,0
46,43248,Female,Tier 1,7,4.4,4.41,3,2,0,0,0,0,Social,New Arrival,10,107.1,156,1,0
63,30201,Male,Tier 1,6,3.99,3.89,1,1,0,0,0,0,Social,Retargeting,15,66.82,135,0,0
23,21556,Male,Tier 2,12,3.15,3.8,3,0,0,0,0,0,Search Ads,Retargeting,10,72.1,968,0,0
52,69964,Male,Tier 1,8,2.02,6.81,1,1,0,0,0,0,Search Ads,Seasonal,5,44.13,108,0,0
58,51733,Female,Tier 2,11,3.29,0.5,1,3,0,0,0,0,SMS,Retargeting,20,116.41,169,1,0
54,68896,Male,Tier 1,7,4.15,6.68,1,1,1,0,0,0,Email,Discount,20,55.63,43,1,1
41,82564,Female,Tier 3,8,3.96,4.95,1,5,0,0,0,0,SMS,Retargeting,30,37.66,77,1,0
46,71582,Male,Tier 1,13,2.57,8.38,2,3,0,0,0,1,Search Ads,Discount,15,43.57,136,1,1
66,45237,Female,Tier 1,11,5.6,6.03,3,3,1,0,0,1,SMS,New Arrival,30,85.9,117,0,1
63,57608,Male,Tier 2,7,1.85,2.03,1,1,1,0,0,0,Email,New Arrival,5,77.14,142,0,1
48,43934,Female,Tier 1,4,4.89,1.76,3,1,0,0,0,0,Social,Retargeting,20,73.3,77,0,0
52,42251,Male,Tier 3,5,5.28,3.22,1,0,0,0,0,0,Social,Discount,30,110.14,702,0,0
50,61171,Female,Tier 1,10,4.36,6.03,2,5,0,0,0,1,Search Ads,Seasonal,20,50.49,10,0,1
69,40019,Male,Tier 2,6,6.5,2.07,0,2,0,0,0,0,Social,Retargeting,15,94.84,157,1,0
38,18000,Female,Tier 1,7,4.61,5.72,0,2,0,0,0,0,Search Ads,Discount,15,82.84,55,0,0
49,39013,Female,Tier 3,5,6.07,6.9,1,1,0,0,0,0,Email,Discount,25,92.23,2,0,1
40,49476,Male,Tier 2,7,1,4.44,2,5,1,1,0,0,Search Ads,Discount,25,83.41,1,0,1
50,82385,Female,Tier 1,11,5.41,3.72,2,4,0,0,0,0,SMS,Retargeting,15,57.52,47,0,1
20,46163,Female,Tier 1,8,4.88,1.2,2,2,0,0,0,0,Search Ads,Discount,20,13.25,91,0,1
35,64215,Male,Tier 1,6,4.8,8.52,0,3,0,0,0,1,Search Ads,Discount,25,104.37,83,0,0
42,51970,Male,Tier 3,7,4.93,9.15,0,6,0,0,0,0,Social,Discount,10,79.74,18,0,0
59,77075,Male,Tier 1,6,3.28,7.94,0,5,0,0,0,1,Social,Retargeting,15,83.67,35,0,0
48,75828,Female,Tier 1,9,5.14,4.95,1,2,0,0,0,1,Search Ads,New Arrival,30,79.09,121,0,0
20,76171,Female,Tier 1,9,6.67,5.39,4,3,0,0,0,0,SMS,Discount,10,35.55,62,1,1
57,23788,Male,Tier 1,7,1.18,6.87,2,1,1,1,0,1,Social,Seasonal,15,86.8,25,0,1
63,58721,Female,Tier 2,9,5.78,5.79,1,3,0,0,0,0,Search Ads,Seasonal,20,80.9,107,0,0
41,68661,Female,Tier 3,9,3.81,0.5,1,4,0,0,0,0,Social,Discount,5,77.84,157,1,0
67,61868,Female,Tier 2,4,3.01,7.34,2,3,0,0,0,0,Search Ads,New Arrival,20,131.49,115,0,0
49,66459,Female,Tier 3,1,2.18,7.94,1,3,0,0,0,0,Social,New Arrival,10,83.66,80,0,0
64,56050,Female,Tier 2,7,4.57,7.64,0,2,0,0,0,0,Social,Retargeting,15,76.26,147,1,0
39,41594,Female,Tier 1,9,6.37,6.4,1,1,1,0,0,0,Email,New Arrival,20,75.44,117,0,1
40,24452,Male,Tier 1,9,3.42,7.42,1,3,1,0,0,0,Email,New Arrival,10,47.88,69,0,0
19,43380,Female,Tier 2,12,5,2.67,0,1,0,0,0,0,Search Ads,New Arrival,10,84.19,98,0,0
44,103206,Female,Tier 3,5,3.98,5.31,2,6,1,1,0,0,SMS,Retargeting,15,88.12,10,0,1
59,46258,Male,Tier 3,7,1.53,4.16,2,1,0,0,1,0,SMS,Retargeting,10,60.13,108,1,1
19,19731,Female,Tier 1,7,3.73,8.4,0,3,0,0,0,0,Search Ads,Seasonal,15,102.31,25,0,0
43,68188,Female,Tier 1,7,3,5.87,1,5,0,0,0,0,Social,Discount,5,94.6,115,0,1
34,70398,Female,Tier 1,4,2.48,5.18,0,1,0,0,0,1,Email,Seasonal,25,76.56,27,1,0
57,78172,Male,Tier 3,2,3.35,3.46,3,0,0,0,1,0,SMS,Seasonal,10,104.87,624,0,0
50,63478,Male,Tier 3,5,3.52,3.38,2,1,0,0,0,0,Social,Seasonal,0,68.45,10,0,0
26,70221,Female,Tier 2,3,5.51,3.24,3,1,0,0,0,0,Search Ads,Discount,20,103.94,164,1,0
60,88124,Female,Tier 1,9,4.04,6.99,0,2,0,0,0,0,Social,Discount,0,65.33,39,1,0
65,41581,Male,Tier 2,9,1.89,6.7,3,0,0,0,0,0,Social,Seasonal,15,127.41,570,1,0
56,38011,Female,Tier 1,9,5.81,6,1,3,0,0,0,0,SMS,Seasonal,20,62.47,15,0,0
46,35297,Female,Tier 1,5,4.58,7.08,1,0,0,0,0,0,Search Ads,Discount,5,75.28,549,0,0
59,50216,Male,Tier 2,7,4.42,3.89,1,2,0,0,0,0,Social,New Arrival,5,54.02,141,0,0
43,80802,Male,Tier 1,11,5.31,1.81,1,2,0,0,0,0,SMS,Discount,5,96.48,33,1,0
52,64505,Male,Tier 1,7,3.97,6.87,0,1,0,0,0,0,SMS,Discount,30,45.88,99,0,0
67,63796,Female,Tier 3,9,3.2,5.39,0,1,1,1,0,1,Email,Discount,20,76.48,104,1,1
42,22252,Male,Tier 2,11,4.52,7.17,1,2,0,0,0,0,Search Ads,Discount,10,38.53,11,0,0
41,42523,Male,Tier 1,6,4.93,6.35,2,1,0,0,0,0,Social,Retargeting,10,96.11,149,0,1
30,21958,Male,Tier 2,5,4.57,5.35,1,1,0,0,0,0,SMS,Discount,20,97.71,151,0,0
24,76082,Male,Tier 1,8,5.22,5.91,0,3,0,0,0,0,Email,Seasonal,15,83.74,44,0,0
53,83542,Male,Tier 2,6,4.15,8.32,1,3,0,0,0,0,Email,New Arrival,10,64.11,70,0,0
62,69032,Male,Tier 2,6,2.51,4.92,1,2,0,0,1,0,SMS,New Arrival,0,100.82,164,0,0
37,37238,Female,Tier 2,8,3.06,6.97,1,2,0,0,1,0,SMS,Seasonal,20,51.73,122,0,1
18,81676,Female,Tier 2,7,6.06,6.12,0,2,0,0,0,0,SMS,Retargeting,25,57.69,170,0,0
25,50441,Male,Tier 1,8,4.05,2.15,1,1,0,0,0,0,Search Ads,Discount,5,100.72,101,0,0
63,33140,Male,Tier 1,3,2.31,2.87,2,2,0,0,0,0,Search Ads,New Arrival,0,96.34,129,0,0
33,37641,Female,Tier 1,3,2.17,5.42,2,3,0,0,0,0,SMS,New Arrival,5,96.46,158,1,0
31,47257,Male,Tier 1,6,1.99,4.5,1,7,1,0,1,0,Email,Retargeting,10,148.93,129,0,0
29,55892,Male,Tier 2,4,5.24,3.6,3,2,1,1,0,0,Search Ads,Retargeting,10,85.12,176,0,0
68,52096,Male,Tier 1,6,4.46,7.64,1,2,0,0,0,0,SMS,New Arrival,0,68,142,0,0
40,29572,Male,Tier 1,7,6.77,2.51,1,2,0,0,0,0,Email,New Arrival,15,75.74,159,0,1
32,76840,Female,Tier 1,5,4.86,5.1,0,5,1,0,1,0,Email,New Arrival,5,17.02,87,0,1
45,52289,Male,Tier 3,6,4.95,3.75,3,2,1,0,0,0,Email,New Arrival,0,91.6,159,1,0
51,42152,Female,Tier 1,6,6.98,8.47,4,4,0,0,1,0,Email,Discount,20,122.39,121,0,1
19,74985,Male,Tier 2,7,2.55,10.54,2,2,0,0,0,1,Search Ads,Seasonal,15,69.59,135,0,0
49,33699,Male,Tier 1,8,1.75,4.88,0,2,0,0,0,1,SMS,Retargeting,25,119.32,148,0,0
40,25680,Female,Tier 1,5,4.83,7.2,0,3,1,0,1,0,Email,New Arrival,10,50.91,84,0,1
39,77905,Male,Tier 1,12,3.63,8.04,1,0,1,0,0,0,Email,Retargeting,5,56.68,594,0,0
68,89045,Female,Tier 2,9,4.45,7.3,0,2,1,1,0,0,Email,Discount,10,56.56,9,0,0
42,46682,Male,Tier 2,6,5.84,7.08,1,2,0,0,0,1,Social,New Arrival,20,36.07,11,0,1
39,54173,Female,Tier 3,6,5.14,1.95,0,2,0,0,0,0,Social,Retargeting,10,123.74,6,0,0
39,34360,Male,Tier 1,6,6.27,7.85,0,2,0,0,0,0,Email,New Arrival,10,95.45,171,0,0
66,55099,Female,Tier 1,3,2.64,6.22,1,0,0,0,0,0,Search Ads,New Arrival,5,98.63,238,0,0
69,46437,Male,Tier 3,7,5.35,5.04,3,2,1,1,0,0,Search Ads,New Arrival,30,58.27,110,1,1
59,53162,Female,Tier 1,8,2.84,5.34,2,3,1,1,1,0,Search Ads,Retargeting,30,103.9,18,0,1
23,62367,Male,Tier 2,7,6.5,6.02,1,1,1,0,0,0,Email,Retargeting,20,64.77,127,0,1
32,35233,Female,Tier 2,7,4.67,4.99,1,2,1,1,1,0,SMS,Retargeting,5,66.15,29,0,0
60,48487,Male,Tier 1,6,4.76,4.79,2,6,0,0,0,0,Social,Discount,20,112.17,129,0,0
54,22532,Female,Tier 2,5,3.13,3.54,1,1,0,0,0,0,SMS,Retargeting,15,54.61,118,1,0
50,48610,Male,Tier 1,8,3.2,6.52,2,5,1,0,0,0,Email,Retargeting,20,50.05,44,0,0
25,53318,Male,Tier 1,9,4.61,5.18,3,3,0,0,0,1,Search Ads,Retargeting,25,46.48,161,0,1
61,59122,Female,Tier 1,7,6.62,3.91,2,1,0,0,0,0,Search Ads,Retargeting,10,75.61,67,0,1
61,59312,Male,Tier 3,10,6.37,5.7,1,2,0,0,0,0,Email,Seasonal,25,141.86,38,0,1
22,71271,Male,Tier 1,1,4.54,5.59,1,1,1,0,0,0,Search Ads,Discount,25,72.2,101,1,0
56,27286,Female,Tier 2,12,3.37,6.51,4,3,0,0,0,0,Social,Discount,15,40.99,169,0,1
21,28247,Female,Tier 3,14,4.86,5.44,3,1,0,0,0,0,Email,Retargeting,20,61.25,16,0,0
23,64521,Male,Tier 2,6,5.88,6.73,2,2,1,1,0,0,Email,Discount,10,66.04,38,1,1
62,18299,Female,Tier 2,7,4.32,4.95,1,0,1,0,0,0,Email,Seasonal,20,81.41,242,1,0
49,58299,Female,Tier 1,3,3.42,5.1,1,3,1,0,0,0,Email,Discount,15,90.89,90,1,0
69,33755,Male,Tier 1,9,5.02,6.06,1,1,0,0,0,0,Email,New Arrival,10,17.16,85,0,1
47,83311,Female,Tier 1,8,3.64,6.27,1,1,0,0,0,0,SMS,Seasonal,10,43.29,9,0,0
64,59508,Female,Tier 2,5,3.47,7.92,0,1,0,0,0,0,SMS,Discount,20,41.02,155,0,0
52,51055,Female,Tier 3,3,3.92,7.6,3,2,0,0,0,0,Email,New Arrival,30,110.59,159,1,0
57,77099,Male,Tier 3,4,5,5.41,1,3,1,0,0,1,SMS,Discount,5,49.56,143,0,1
69,35859,Female,Tier 3,9,3.67,2.68,0,0,1,1,0,0,Email,Seasonal,10,88.39,403,0,0
33,39279,Male,Tier 3,3,3.94,6.87,0,4,1,1,1,0,SMS,Discount,20,93.97,157,1,1
30,32294,Male,Tier 1,3,4.22,6.56,0,3,0,0,0,0,Email,Discount,5,64.86,9,1,0
67,39429,Male,Tier 2,6,3.43,5.93,1,0,0,0,0,0,Social,Seasonal,30,10,991,1,0
59,56100,Female,Tier 3,5,6.32,7.05,2,0,1,0,0,0,Email,Discount,20,115.17,280,0,1
47,63891,Female,Tier 1,9,6.76,4.76,5,4,0,0,0,0,SMS,Retargeting,25,119.3,78,0,1
36,72306,Female,Tier 3,10,3.55,2.31,1,2,0,0,0,0,Search Ads,Discount,25,79.38,39,1,0
34,22155,Female,Tier 1,9,2.8,3.75,1,6,0,0,0,0,SMS,Discount,20,59.49,179,1,0
36,51906,Male,Tier 2,8,3.3,0.5,2,1,0,1,0,0,SMS,Seasonal,0,133.86,40,0,0
